time,ice_free,new_young,thin_FY,medium_FY,thick_FY,multiyear
2025-02-14,7246.954258431209,0.0,1943.3956199786971,98329.04944136561,380696.82932025834,0.0
2025-02-15,7246.954258431209,0.0,2081.2467215164315,105600.22534795396,373287.8023121323,0.0
2025-02-16,7246.954258431209,0.0,6384.063778310489,100437.6391431889,374147.57146010327,0.0
2025-02-17,7246.954258431209,173.80409000397276,10745.207472578493,102008.76353771983,368041.4992813004,0.0
2025-02-18,7246.954258431209,854.2576128309256,15050.702297335683,99258.34628229249,365734.9508917914,71.01729735221218
2025-02-19,7246.954258431209,1268.7521601131816,13565.290914576435,104366.5268944125,356430.083584515,5338.620827985556
2025-02-20,7246.954258431209,2095.4320609408633,14103.082761690508,101630.55423249464,363140.20532647666,0.0
2025-02-21,7246.954258431209,2319.7296030816724,13676.616813913355,100091.79160529727,360151.39317940373,4729.743179906676
2025-02-22,7246.954258431209,4144.237663117923,24272.970527770325,88844.97076987696,355762.6583896257,7944.437031211714
2025-02-23,7246.954258431209,7914.919231742643,25838.915719361532,78733.49727932914,360483.79176673375,7998.150384435688
2025-02-24,7246.954258431209,10677.988339707803,26619.52365608593,79855.25017968894,358102.6283847716,5713.883821348454
2025-02-25,7246.954258431209,10597.699530987278,27342.47851932914,75947.80340490992,361892.92928488593,5188.363641490435
2025-02-26,7246.954258431209,11901.331772485646,28603.996261745986,68871.04946621732,364873.2565291269,6719.6403520268395
2025-02-27,7246.954258431209,9315.960248008152,30549.253280818513,65559.32413886389,365463.65433304146,10081.082380870666
2025-02-28,7246.954258431209,7037.497581725467,32517.07818583522,64107.90211570542,367247.56456891313,10059.231929423426
2025-03-01,7246.954258431209,7661.005642455251,31029.64583643001,58618.375398117125,371545.21009938285,12115.037405217447
2025-03-02,7246.954258431209,8518.79924979517,29567.18490423695,51255.269685508996,375909.8468337839,15718.173708277725
2025-03-03,7246.954258431209,7798.050270517839,28491.601699807106,56062.613352919914,369071.02500573965,19545.9840526182
2025-03-04,7246.954258431209,2885.444129792124,29387.698636012283,51166.44535908101,375963.43556979636,21566.25068692091
2025-03-05,7246.954258431209,933.8501654626382,28576.240811464937,58653.18478552134,370963.98130643135,21842.017312722473
2025-03-06,7246.954258431209,1278.3180600918506,30111.669118289115,65422.3508104455,362018.83786258986,22138.09853018636
2025-03-07,7246.954258431209,1297.8519544543838,22613.617339553773,73871.69397158673,363854.3081122907,19331.80300371708
2025-03-08,7246.954258431209,1187.6029910205705,18208.11613303142,76024.79527994076,366249.46382586245,19299.296151747476
2025-03-09,7246.954258431209,647.7236477937695,18890.607957818203,70298.17320365833,373464.5565633619,17668.21300897045
2025-03-10,7246.954258431209,1391.6380789444063,15764.764807880585,62020.11333330415,383899.97775690735,17892.780404566176
2025-03-11,7246.954258431209,2438.472915671756,10174.171444382158,54560.68220875983,388578.243845375,25217.70396741397
2025-03-12,7246.954258431209,2393.7044482799133,9140.71740118723,47405.38460612994,395538.2960675007,26491.1718585049
2025-03-13,7246.954258431209,1639.627955581079,9483.797080652983,42867.420383737764,394475.5957112076,32502.83325042331
2025-03-14,7246.954258431209,464.75524613312257,9829.460794393102,33830.99472727296,399939.391239694,36904.672374109505
2025-03-15,7246.954258431209,0.0,9173.360673140998,30916.516649755074,405006.8102208618,35872.58683784481
2025-03-16,7246.954258431209,0.0,8191.208293852453,29156.350341860678,403881.68051911733,39740.03522677225
2025-03-17,7246.954258431209,0.0,8534.230734829995,30450.472327548654,402768.85067257483,39215.720646649264
2025-03-18,7246.954258431209,0.0,9483.995726184825,32876.16023027893,401393.798607483,37215.31981765595
2025-03-19,7246.954258431209,0.0,9065.20643170442,37460.93688576357,396561.94062459836,37881.19043953637
2025-03-20,7246.954258431209,165.91432429550483,10507.422121975469,31737.951677752357,401355.5958635721,37202.390394007234
2025-03-21,7246.954258431209,810.313099973364,11511.503083551555,34695.01566525766,397382.58752129896,36569.8550115212
2025-03-22,7246.954258431209,941.5740993233982,12108.803784565003,35355.49822071739,395647.5984292619,36915.799847735
2025-03-23,7246.954258431209,1257.7625156774009,11368.967472195072,29031.809408775025,399007.7213247344,40303.01366022082
2025-03-24,7246.954258431209,909.5518485904217,11194.53164948247,30180.412529560686,398883.03087045654,39801.747483512605
2025-03-25,7246.954258431209,995.0430709742103,11950.267821613059,29438.633763075057,391223.04639312846,47362.283332811916
2025-03-26,7246.954258431209,344.9906591863894,12430.783820005065,29395.04919671564,392269.4471612416,46529.003544454026
2025-03-27,7246.954258431209,171.79011697636315,13342.52057479131,33921.5677302301,393412.4670798244,40120.928879780506
2025-03-28,7246.954258431209,0.0,12862.00900093628,39886.34267440441,391679.9481192772,36540.9745869848
2025-03-29,7246.954258431209,0.0,10137.802242735266,42194.99985929334,398653.97892767366,29982.493351900448
2025-03-30,7246.954258431209,0.0,3635.362205742598,53018.027453631905,400424.470018736,23891.414703492163
2025-03-31,7246.954258431209,0.0,1320.2788907407198,58346.4706411295,399400.852880316,21901.671969416515
2025-04-01,7246.954258431209,0.0,960.8789036921839,63943.54359595226,400893.2340982825,15171.617783675705
2025-04-02,7246.954258431209,0.0,0.0,61430.34283218553,408559.31451853516,10979.61703088204
2025-04-03,7246.954258431209,0.0,0.0,61156.152232342785,407230.94603380666,12582.176115453269
2025-04-04,7246.954258431209,0.0,0.0,38200.05889242148,428777.21573008946,13991.999759091716
2025-04-05,7246.954258431209,0.0,0.0,33106.78222726943,430656.52093689016,17205.971217443064
2025-04-06,7246.954258431209,0.0,0.0,34732.86582435829,429769.19836463453,16467.21019260988
2025-04-07,7246.954258431209,0.0,0.0,27760.951717873155,436738.9902658024,16469.33239792711
2025-04-08,7246.954258431209,0.0,1154.7388968394048,26321.274007371023,436302.8679914643,17190.39348592794
2025-04-09,7246.954258431209,0.0,876.9985168429456,26728.513348568813,437930.7516985483,15433.010817642618
2025-04-10,7246.954258431209,0.0,1036.2307171292198,30394.343865389557,435684.82781173923,13853.871987344724
2025-04-11,7246.954258431209,0.0,1434.9212576063612,33013.0898492279,431601.8912933582,14919.371981410226
2025-04-12,7246.954258431209,0.0,2944.978521359632,34992.71149140032,430926.3239312867,12105.260437556024
2025-10-18,352499.19521638216,119170.05086104272,16546.98256260899,0.0,0.0,0.0
2025-10-19,343773.5309826016,122208.24401738161,22234.45364005072,0.0,0.0,0.0
2025-10-20,332065.12993216,116806.04037476367,39309.446725408634,35.61160770152875,0.0,0.0
2025-10-21,308239.7299369589,126216.3193836701,53760.17931940495,0.0,0.0,0.0
2025-10-22,290358.2216972934,128708.872367329,69149.13457541156,0.0,0.0,0.0
2025-10-23,273336.1233413542,127125.18097431363,87754.92432436607,0.0,0.0,0.0
2025-10-24,261321.73774538317,136869.86356920423,90024.62732544652,0.0,0.0,0.0
2025-10-25,254781.7020954379,140351.35792464553,93083.1686199504,0.0,0.0,0.0
2025-10-26,247271.37298788468,145605.32666460972,95339.52898753947,0.0,0.0,0.0
2025-10-27,241056.40377404436,160694.70579801017,86465.1190679794,0.0,0.0,0.0
2025-10-28,238553.73413614693,114738.88346927753,134923.61103460944,0.0,0.0,0.0
2025-10-29,234552.04777082347,102309.80352017208,151354.37734903838,0.0,0.0,0.0
2025-10-30,231837.00995068828,90241.06619624968,166138.15249309596,0.0,0.0,0.0
2025-10-31,231616.86548778298,82195.73853038615,174403.6246218648,0.0,0.0,0.0
2025-11-01,232577.34945376957,75819.0311118013,179819.84807446302,0.0,0.0,0.0
2025-11-02,234735.0816659354,65057.31780287002,188423.8291712285,0.0,0.0,0.0
2025-11-03,239434.29889256007,63763.544396205514,185018.38535126834,0.0,0.0,0.0
2025-11-04,243370.66448149979,57739.281243867576,187106.28291466658,0.0,0.0,0.0
2025-11-05,239709.01039096422,63628.45724200133,184878.76100706836,0.0,0.0,0.0
2025-11-06,235117.1916966463,66377.68885313635,186721.34809025127,0.0,0.0,0.0
2025-11-07,226515.62728033046,83472.79327797427,177679.03663157532,548.771450153875,0.0,0.0
2025-11-08,207062.87352850073,97685.27995494759,181971.60761605378,1496.4675405318058,0.0,0.0
2025-11-09,189663.74448865745,111558.98329064809,185479.3585944714,1514.1422662569382,0.0,0.0
2025-11-10,177796.76432190876,113415.44483028416,192133.45934224065,4870.560145600339,0.0,0.0
2025-11-11,155681.23930786035,121470.57123822697,205212.49995185353,5851.918142093078,0.0,0.0
2025-11-12,138001.54711614762,125275.78506255605,198309.9785992804,26628.917862049842,0.0,0.0
2025-11-13,127425.18568663669,123425.22722018875,205643.71856378796,31722.097169420507,0.0,0.0
2025-11-14,117390.45277255686,122586.42855000883,197555.95670365368,50683.39061381451,0.0,0.0
2025-11-15,108969.26156352674,118105.76287295698,205684.26943125727,55456.93477229291,0.0,0.0
2025-11-16,107898.4358996565,110130.26620601902,214634.666840821,55552.85969353738,0.0,0.0
2025-11-17,107092.1449905721,101154.4781205983,214452.79771050313,65516.80781836038,0.0,0.0
2025-11-18,105203.40632311252,100445.9790585708,203577.54223601558,78989.30102233501,0.0,0.0
2025-11-19,102388.94309220262,96987.01517854349,207147.2264467654,81693.04392252241,0.0,0.0
2025-11-20,97971.96761758957,87617.40270659892,212734.7628514535,89805.59600344699,86.4994609449231,0.0
2025-11-21,90025.27990451003,95431.80432741964,218447.8133241631,84311.33108394116,0.0,0.0
2025-11-22,83909.96775518604,100274.92379969826,237108.10146183815,66923.23562331148,0.0,0.0
2025-11-23,75460.63320850236,101582.33491769127,241206.3433087052,69966.9172051351,0.0,0.0
2025-11-24,69887.23749336223,94224.71294214156,246674.02411743696,77177.4122759382,0.0,0.0
2025-11-25,64384.119144575554,86297.15144675144,260303.0287532715,77231.92929543543,0.0,0.0
2025-11-26,58286.452980471964,92399.85797659408,251459.10143354698,86070.8162494209,0.0,0.0
2025-11-27,53460.98275215144,98920.46558554957,242717.92688480634,93116.85341752658,0.0,0.0
2025-11-28,49838.54446056662,100396.07393186657,242473.54304589174,95508.06720170898,0.0,0.0
2025-11-29,40404.49483597987,99581.62127621692,248707.89517905342,99522.21734878368,0.0,0.0
2025-11-30,24395.16772655955,106347.18113229152,247133.41174500278,110340.46803618007,0.0,0.0
2025-12-01,10131.614483674275,113142.22415690351,250529.19918430253,114413.19081515359,0.0,0.0
2025-12-02,8634.146089844337,95079.85309084851,255452.67928537383,129049.55017396723,0.0,0.0
2025-12-03,7246.954258431209,90286.9512906214,250308.64523914302,140373.6778518383,0.0,0.0
2025-12-04,7246.954258431209,88834.2885005039,252278.28206865076,139856.70381244802,0.0,0.0
2025-12-05,7246.954258431209,80365.0380743035,254034.6868527505,146569.5494545487,0.0,0.0
2025-12-06,7246.954258431209,80654.7476674742,252811.88011594795,147502.64659818052,0.0,0.0
2025-12-07,7246.954258431209,81082.87679430927,248752.0234209221,151134.3741663713,0.0,0.0
2025-12-08,7246.954258431209,82839.30430712886,249290.67754414683,148839.29253032705,0.0,0.0
2025-12-09,7246.954258431209,80239.40435934775,240890.2253331768,159839.64468907815,0.0,0.0
2025-12-10,7246.954258431209,66759.68786450358,247902.741733853,166014.2889587155,292.5558245306144,0.0
2025-12-11,7246.954258431209,46045.705657233855,265574.00206605834,167854.15966746683,1495.40699084373,0.0
2025-12-12,7246.954258431209,1685.5710259439115,310452.8991578263,168456.80024435656,374.0039534758895,0.0
2025-12-13,7246.954258431209,1945.4015964828427,304100.62935219036,174092.37141083326,830.8720220962227,0.0
2025-12-14,7246.954258431209,3035.690579321473,295700.0410472478,180945.60039908852,1287.9423559448835,0.0
2025-12-15,7246.954258431209,2740.928889902205,285164.6115748844,192274.19300914704,789.5409076690289,0.0
2025-12-16,7246.954258431209,5936.926728627817,277158.0677338396,196366.73411082695,1507.545808308324,0.0
2025-12-17,7246.954258431209,4335.0221765759,261450.44344606053,215183.80875896628,0.0,0.0
2025-12-18,7246.954258431209,5152.479764976522,252218.4458532277,223598.34876339848,0.0,0.0
2025-12-19,7246.954258431209,11245.177462333464,226229.8534275451,241176.12762204453,2318.115869679602,0.0
2025-12-20,7246.954258431209,10715.205572560386,211226.79838830914,256121.61648637368,2905.653934359485,0.0
2025-12-21,7246.954258431209,9703.010006931458,184409.6758433258,284662.2652696491,2194.3232616963487,0.0
2025-12-22,7246.954258431209,9787.450483567234,157934.38085731555,310843.4289571148,2404.014083605101,0.0
2025-12-23,7246.954258431209,7480.542701357609,164126.36149344748,306958.35610319255,2404.014083605101,0.0
2025-12-24,7246.954258431209,6551.431448753391,143038.23351982725,329394.9769732345,1984.632439787598,0.0
2025-12-25,7246.954258431209,5708.161543008886,122250.49623607815,350817.1024017326,2193.51420078304,0.0
2025-12-26,7246.954258431209,4292.675498522801,116126.89925689659,358145.6855425782,2404.014083605101,0.0
2025-12-27,7246.954258431209,605.2940591333071,101310.64596581126,375523.46346626536,3529.870890392796,0.0
2025-12-28,7246.954258431209,600.5685084290759,113402.11242677487,364239.70655092935,2726.886895469383,0.0
2025-12-29,7246.954258431209,151.71591812297686,118998.40442935392,357876.2515964492,3942.9024376765733,0.0
2025-12-30,7246.954258431209,0.0,126933.56273925139,346131.9546829115,7903.756959439734,0.0
2025-12-31,7246.954258431209,101.40536824747159,127279.0568884652,341978.0124684513,11610.799656438769,0.0
2026-01-01,7246.954258431209,50.70268412373579,137598.012699881,332896.3357684101,10424.223229187905,0.0
2026-01-02,7246.954258431209,0.0,144265.79404084088,325133.4474606092,11570.032880152627,0.0
2026-01-03,7246.954258431209,0.0,125713.98556912385,344870.70869106555,10384.58012141327,0.0
2026-01-04,7246.954258431209,0.0,116298.15309251216,357000.2448678145,7670.876421276098,0.0
2026-01-05,7246.954258431209,0.0,110546.77095859149,366884.2431425262,3538.2602804850353,0.0
2026-01-06,7246.954258431209,0.0,99525.59367153914,377316.71442003554,4126.966290028009,0.0
2026-01-07,7246.954258431209,0.0,99823.83721072323,376121.50916911685,5023.92800176261,0.0
2026-01-08,7246.954258431209,0.0,94963.10482956379,375363.40604460175,10642.763507437112,0.0
2026-01-09,7246.954258431209,0.0,102607.7669296692,367656.90508687566,10704.60236505782,0.0
2026-01-10,7246.954258431209,0.0,102726.69749018255,360442.68903215154,17799.8878592686,0.0
2026-01-11,7246.954258431209,0.0,103776.67840156316,354932.50549549947,22260.090484540095,0.0
2026-01-12,7246.954258431209,0.0,98805.54354923005,344483.8197685982,37679.911063774416,0.0
2026-01-13,7246.954258431209,0.0,96729.53180319173,343892.46486400836,40347.27771440262,0.0
2026-01-14,7246.954258431209,0.0,74352.95102160837,362597.39346742746,44018.92989256684,0.0
2026-01-15,7246.954258431209,0.0,74737.4385485577,359842.99163576274,46388.84419728225,0.0
2026-01-16,7246.954258431209,0.0,54227.758444859304,383126.3977823374,43615.118154406024,0.0
2026-01-17,7246.954258431209,0.0,46691.5121224559,390055.3129326446,44222.449326502145,0.0
2026-01-18,7246.954258431209,0.0,42867.24550183711,394989.76879822527,43112.26008154035,0.0
2026-01-19,7246.954258431209,0.0,40388.10600439271,397575.0614791565,43006.10689805349,0.0
2026-01-20,7246.954258431209,0.0,43970.17642583637,391079.29625085637,45919.80170491004,0.0
2026-01-21,7246.954258431209,0.0,23142.781180437152,405702.1733353117,52124.31986585386,0.0
2026-01-22,7246.954258431209,0.0,15182.116184406239,408585.05035859393,57202.107838602555,0.0
2026-01-23,7246.954258431209,0.0,16776.721120858077,404992.157962098,59200.39529864659,0.0
2026-01-24,7246.954258431209,0.0,11366.134380422212,394369.7228317449,75233.41716943559,0.0
2026-01-25,7246.954258431209,0.0,12319.0117489353,362358.0470937458,106292.21553892162,0.0
2026-01-26,7246.954258431209,0.0,16249.91408778196,310537.7573455598,154181.602948261,0.0
2026-01-27,7246.954258431209,0.0,23678.972164752966,281697.52818816283,175592.7740286869,0.0
2026-01-28,7246.954258431209,0.0,27527.746407727034,251620.1701548749,201821.35781900078,0.0
2026-01-29,7246.954258431209,0.0,39106.634755881896,216165.77996548373,225696.8596602371,0.0
2026-01-30,7246.954258431209,0.0,41794.84956502327,206371.0015083034,232803.42330827602,0.0
2026-01-31,8126.801653905366,1848.997578454265,46060.45262303853,205584.24654992908,226595.73023470666,0.0
2026-02-01,8285.627079142774,4336.228598348803,46784.00252367926,193375.8797296372,235434.49070922588,0.0
2026-02-02,8564.588995670078,7562.144382255319,46671.56290524088,196787.30457272468,228630.62778414297,0.0
2026-02-03,8564.588995670078,7916.474853455485,48388.062545503606,192813.6147095736,230533.48753583114,0.0
2026-02-04,8285.627079142774,8578.567800977591,49051.878652901636,190791.62386386946,231508.53124314244,0.0
2026-02-05,8857.16483884189,7150.469191498468,47256.15983797732,176080.74600552343,248871.68876619282,0.0
2026-02-06,7818.492018130326,5814.527450569161,49791.1930634154,168960.60708989436,255831.40901802466,0.0
2026-02-07,7246.954258431209,6533.367154383592,52307.98523365451,162450.06917375122,259677.85281981342,0.0
2026-02-08,7246.954258431209,11351.200654662756,45951.41496941379,169164.50597410882,254502.15278341735,0.0
2026-02-09,7246.954258431209,2842.036759184605,51383.96823640565,163691.58303417114,263051.6863518413,0.0
2026-02-10,7246.954258431209,5564.4017811369695,47360.949195149464,167416.7604346322,260627.16297068406,0.0
2026-02-11,7246.954258431209,11611.97956534309,43708.39974089044,162244.1363591383,263404.75871623086,0.0
2026-02-12,7246.954258431209,12409.117000524593,43766.10724789269,163495.7264478651,261298.3236853203,0.0
2026-02-13,7246.954258431209,0.0,8162.703768986811,158523.2909132102,314283.2796994057,0.0
2026-02-14,7246.954258431209,0.0,2346.60900387777,163581.6970741331,315040.9683035918,0.0
2026-02-15,7246.954258431209,0.0,0.0,172277.77799185645,308641.7755737827,49.72081596357836
2026-02-16,7246.954258431209,0.0,0.0,169797.65159389836,311072.1811557772,99.44163192715672
2026-02-17,7246.954258431209,0.0,0.0,175553.90055381338,305315.9321958622,99.44163192715672
2026-02-18,7246.954258431209,0.0,0.0,173739.92212355617,307010.66621642484,218.68604162167875
2026-02-19,7246.954258431209,0.0,0.0,164429.96411349167,314716.06256188644,1823.2477062246062
2026-02-20,7246.954258431209,0.0,20948.042265429583,161693.67837894405,286630.27517838206,11697.27855884704
2026-02-21,7246.954258431209,0.0,6025.401699835067,152859.89634189033,305709.6858795104,16374.290460366898
2026-02-22,7246.954258431209,0.0,0.0,142865.67492865724,320755.62720953603,17347.97224340941
2026-02-23,7246.954258431209,0.0,0.0,126553.59467426661,333746.52449998824,20669.15520734786
2026-02-24,7246.954258431209,0.0,0.0,115246.5051945952,347799.85419016815,17922.914996839347
2026-02-25,7246.954258431209,0.0,0.0,71242.4146865021,392151.5713178365,17575.288377264118
2026-02-26,7246.954258431209,0.0,0.0,68830.91311745848,395323.5133117124,16814.847952431857
2026-02-27,7246.954258431209,0.0,0.0,64271.15528000339,403992.1845083178,12705.934593281538
2026-02-28,7246.954258431209,0.0,0.0,65050.890848819494,404077.5582588755,11840.8252739077
2026-03-01,7246.954258431209,0.0,0.0,62267.59892319542,405022.44934084924,13679.226117558015
2026-03-02,7246.954258431209,0.0,0.0,48461.900522819444,416860.835235266,15646.538623517208
2026-03-03,7246.954258431209,0.0,0.0,38370.712501150774,425020.7598179756,17577.802062476418
2026-03-04,7246.954258431209,0.0,0.0,35694.8583518922,420107.25224079634,25167.163788914128
2026-03-05,7246.954258431209,0.0,0.0,30222.28750432805,426349.7851255778,24397.201751696855
2026-03-06,7246.954258431209,0.0,0.0,32899.378324360354,411875.7493777634,36194.14667947894
2026-03-07,7246.954258431209,0.0,0.0,24783.142340128743,413048.5645472993,43137.56749417467
2026-03-08,7246.954258431209,0.0,0.0,17616.84977610549,417777.30098067585,45575.12362482138
2026-03-09,7246.954258431209,0.0,0.0,11372.914175152826,418818.5381658495,50777.822040600375
2026-03-10,7246.954258431209,0.0,0.0,10253.978745033191,411126.48795114754,59588.807685421954
2026-03-11,7246.954258431209,0.0,0.0,7937.060370705542,410242.34580140386,62789.86820949332
2026-03-12,7246.954258431209,0.0,0.0,7808.390888922358,402876.62542975624,70284.25806292411
2026-03-13,7246.954258431209,0.0,0.0,4869.870867350049,393587.5129901367,82511.89052411595
2026-03-14,7246.954258431209,0.0,0.0,6325.844706086393,386983.1160104446,87660.31366507176
2026-03-15,7246.954258431209,0.0,0.0,2573.60421921233,370989.11225845513,107406.55790393517
2026-03-16,7246.954258431209,0.0,0.0,2294.678536649757,344179.0202014117,134495.57564354123
2026-03-17,7246.954258431209,0.0,0.0,1914.6950261319294,324970.861627665,154083.71772780578
2026-03-18,7246.954258431209,0.0,0.0,33.34068094868657,333306.25948979176,147629.67421086226
2026-03-19,7246.954258431209,0.0,0.0,0.0,333983.6234683336,146985.65091326908
2026-03-20,7246.954258431209,0.0,0.0,0.0,336821.95349118544,144147.3208904172
2026-03-21,7246.954258431209,0.0,0.0,0.0,342198.62479031354,138770.64959128917
2026-03-22,7246.954258431209,0.0,0.0,0.0,340092.2735268714,140877.0008547313
2026-03-23,7246.954258431209,0.0,0.0,0.0,350639.7276994577,130329.54668214498
2026-03-24,7246.954258431209,0.0,0.0,0.0,323537.5273559224,157431.74702568032
2026-03-25,7246.954258431209,0.0,0.0,402.6790826563734,327023.4388564097,153543.15644253665
2026-03-26,7246.954258431209,0.0,151.32363002283188,9422.153685014708,308677.5573826884,162718.23968387675
2026-03-27,7246.954258431209,0.0,151.32363002283188,12115.674392070989,306259.40094233886,162442.87541717
2026-03-28,7246.954258431209,0.0,2176.0645095207074,15873.539994386301,302866.36152329174,160053.30835440394
2026-03-29,7246.954258431209,0.0,4162.848311492431,14783.730845096226,305108.1431247785,156914.5521002355
2026-03-30,7246.954258431209,0.0,3280.7482602740106,18944.667384566797,297798.7532165188,160945.10552024315
2026-03-31,7246.954258431209,0.0,0.0,24336.62955946906,284235.7155822734,172396.92923986027
2026-04-01,7246.954258431209,0.0,0.0,17124.033507417138,294128.39401205507,169716.8468621305
2026-04-02,7246.954258431209,0.0,0.0,12805.34910643964,300967.98682551994,167195.93844964306
2026-04-03,7246.954258431209,0.0,0.0,13289.092253680008,302342.34347420465,165337.83865371806
2026-04-04,7246.954258431209,0.0,0.0,16517.603149475566,304982.309804617,159469.3614275101
2026-04-05,7246.954258431209,0.0,0.0,15728.105475549,310236.53104916203,155004.63785689167
2026-04-06,7246.954258431209,0.0,602.4748042740465,25969.852207150983,311902.20647505217,142494.74089512543
2026-04-07,7246.954258431209,0.0,5672.841734383157,30177.054071921,308039.3251003631,137080.0534749354
2026-04-08,7246.954258431209,0.0,6615.421257250335,30199.570370288282,314023.462936001,130130.81981806304
2026-04-09,7246.954258431209,0.0,6438.586756028855,32308.175977202285,311477.7235763089,130744.7880720626
2026-04-10,7246.954258431209,0.0,8358.110958678877,30471.37474099535,321342.8518239213,120796.93685800716
2026-04-11,7246.954258431209,0.0,9861.207721251034,30058.35835558102,325376.9425960869,115672.76570868376
2026-04-12,7246.954258431209,0.0,11294.168106704525,27529.37084648099,329569.2556690162,112576.47975940096
